OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,timezone,current_time,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_snowfall,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m,daily_temperature_2m_max_7day_avg,daily_temperature_2m_min_7day_avg,daily_temperature_2m_mean_7day_avg,daily_apparent_temperature_max_7day_avg,daily_apparent_temperature_min_7day_avg,daily_precipitation_sum_7day_avg,daily_rain_sum_7day_avg,daily_snowfall_sum_7day_avg,daily_wind_speed_10m_max_7day_avg,daily_wind_gusts_10m_max_7day_avg,daily_sunshine_duration_7day_avg,daily_uv_index_max_7day_avg,daily_shortwave_radiation_sum_7day_avg,daily_precipitation_hours_7day_avg,daily_et0_fao_evapotranspiration_7day_avg,Cluster
1,Devens Reserve Forces Tng Area,ma,42.53272222222223,-71.63205555555555,act,usar,no,America/New_York,2026-02-10T12:15,31.8,67.0,25.5,1.0,0.0,0.0,0.0,0.0,1.0,36.0,1017.4,1004.4,4.0,196.0,5.4,35.65714285714286,17.428571428571427,26.599999999999998,28.185714285714287,9.414285714285715,0.019714285714285715,0.007285714285714286,0.08657142857142856,8.385714285714286,23.842857142857145,30484.924285714285,3.564285714285714,12.538571428571428,0.8571428571428571,0.04114285714285714,1
2,Fort Campbell,tn,36.64263636363636,-87.59872727272729,act,usa,no,America/Chicago,2026-02-10T11:15,69.2,68.0,65.1,1.0,0.0,0.0,0.0,0.0,3.0,96.0,1014.6,994.0,16.0,224.0,29.8,55.44285714285714,38.542857142857144,46.785714285714285,51.32857142857143,33.08571428571428,0.14657142857142857,0.14657142857142857,0.0,11.014285714285714,24.357142857142858,23290.655714285713,3.0928571428571425,9.544285714285715,4.428571428571429,0.056285714285714286,0
3,NG Snake Creek TS Miramar,fl,25.962750000000003,-80.3025,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,76.4,49.0,77.9,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1024.4,1024.3,7.0,96.0,8.5,80.65714285714286,63.042857142857144,71.28571428571429,80.44285714285715,63.32857142857143,0.016857142857142855,0.0,0.0,13.228571428571428,17.32857142857143,33681.724285714285,6.371428571428572,18.49857142857143,1.2857142857142858,0.17085714285714285,0
4,Piñon Canyon Maneuver Site,co,37.52754166666667,-103.84145833333332,act,usa,no,America/Denver,2026-02-10T10:15,42.6,49.0,35.9,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1021.1,851.9,4.5,87.0,6.9,60.81428571428571,38.05714285714286,48.74285714285714,51.300000000000004,30.357142857142858,0.006714285714285714,0.006714285714285714,0.0,14.771428571428572,22.428571428571427,34250.33,4.514285714285714,14.494285714285713,0.42857142857142855,0.13142857142857142,1
5,Stewart Annex,ny,41.49325,-74.09475,act,usa,no,America/New_York,2026-02-10T12:15,28.6,64.0,22.3,1.0,0.0,0.0,0.0,0.0,3.0,80.0,1017.2,1000.8,2.0,117.0,9.2,33.05714285714286,11.6,22.62857142857143,26.814285714285713,3.7714285714285714,0.003428571428571429,0.002285714285714286,0.007857142857142858,8.028571428571428,17.25714285714286,30958.96142857143,4.021428571428571,13.16,0.2857142857142857,0.04028571428571429,1
6,NG Sandson AASF,va,37.493,-77.31325000000001,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,48.7,48.0,42.5,1.0,0.0,0.0,0.0,0.0,3.0,85.0,1017.9,1012.1,6.7,195.0,9.2,51.785714285714285,31.97142857142857,40.857142857142854,45.300000000000004,25.25714285714286,0.004,0.004,0.0,8.77142857142857,17.54285714285714,33252.3,4.1,14.221428571428572,0.5714285714285714,0.08014285714285715,1
7,NG AASF02 Birmingham,al,33.57125,-86.74975,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,61.2,86.0,59.3,1.0,0.0,0.0,0.0,0.0,3.0,94.0,1020.1,997.2,9.9,205.0,17.9,62.871428571428574,46.300000000000004,54.68571428571429,60.24285714285714,41.957142857142856,0.04442857142857142,0.039857142857142855,0.0,9.5,21.542857142857144,24617.288571428573,3.742857142857143,10.747142857142858,2.4285714285714284,0.07514285714285715,0
8,Aliamanu Military Reservation,hi,21.363750000000003,-157.909375,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,73.8,79.0,73.7,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.6,1009.1,15.3,67.0,31.8,78.38571428571429,72.82857142857144,74.91428571428571,78.14285714285714,73.37142857142858,0.0017142857142857144,0.0,0.0,15.742857142857144,32.81428571428571,26187.608571428573,4.55,14.544285714285715,0.42857142857142855,0.15057142857142858,0
9,Allen Stagefield AL,al,31.231250000000003,-85.6525,act,usa,no,America/Chicago,2026-02-10T11:15,65.3,75.0,64.1,1.0,0.0,0.0,0.0,0.0,3.0,87.0,1021.9,1008.8,8.1,233.0,13.6,69.05714285714286,52.357142857142854,59.81428571428571,65.95714285714286,48.0,0.08742857142857142,0.07442857142857143,0.0,12.285714285714286,22.457142857142856,30315.812857142857,4.564285714285714,12.950000000000001,1.8571428571428572,0.09742857142857143,0
10,Anniston Army Depot,al,33.636117647058825,-85.95017647058823,act,usa,no,America/Chicago,2026-02-10T11:15,59.7,88.0,58.6,1.0,0.0,0.0,0.0,0.0,3.0,91.0,1020.2,993.3,7.3,214.0,15.7,60.542857142857144,43.32857142857143,51.57142857142857,57.81428571428571,38.471428571428575,0.06028571428571428,0.057999999999999996,0.0,9.62857142857143,20.400000000000002,23041.07285714286,3.528571428571429,9.615714285714287,2.142857142857143,0.06342857142857143,0
11,NG Arden Hills Army Training Site,mn,45.09283333333334,-93.162,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,31.9,78.0,21.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.8,981.9,14.4,318.0,25.3,40.628571428571426,28.557142857142857,34.17142857142857,34.142857142857146,21.342857142857145,0.0,0.0,0.0,8.77142857142857,21.914285714285715,29091.84571428571,3.0357142857142856,10.088571428571429,0.0,0.04471428571428571,1
12,Arlington National Cemetery,va,38.881125,-77.07206249999999,act,usa,no,America/New_York,2026-02-10T12:15,39.5,66.0,34.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.7,1009.7,2.8,104.0,4.7,44.74285714285714,30.428571428571427,36.699999999999996,37.857142857142854,22.685714285714287,0.0,0.0,0.0,8.471428571428572,17.728571428571428,33142.45714285714,3.9214285714285713,13.934285714285716,0.0,0.06557142857142857,1
14,NG Auburn Training Site,me,44.087,-70.28399999999999,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,27.7,44.0,20.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.5,1005.2,2.6,211.0,3.1,33.2,15.200000000000001,23.814285714285713,25.885714285714283,7.285714285714286,0.0652857142857143,0.020714285714285713,0.2952857142857143,7.0,17.914285714285715,28742.994285714285,3.3857142857142857,11.438571428571427,2.0,0.036571428571428574,1
15,NG Bangor Training Site,me,44.80941666666666,-68.83183333333334,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,26.2,64.0,18.8,1.0,0.0,0.0,0.0,0.0,1.0,37.0,1016.1,1009.4,4.2,16.0,6.3,32.98571428571429,15.1,24.085714285714285,25.771428571428572,7.299999999999999,0.127,0.038,0.6241428571428571,8.557142857142857,20.542857142857144,28746.464285714286,3.1357142857142857,10.045714285714286,4.428571428571429,0.03128571428571429,1
17,NG Beightler Armory,oh,40.0895,-83.06825,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,45.0,74.0,38.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3,977.6,10.3,191.0,21.3,43.642857142857146,26.914285714285715,34.028571428571425,37.05714285714286,19.485714285714288,0.0,0.0,0.0,9.428571428571429,17.82857142857143,29870.489999999998,3.685714285714286,12.138571428571428,0.0,0.052,1
22,Naval Research Laboratory – Blossom Point,md,38.4226,-77.0922,act,usa,no,America/New_York,2026-02-10T12:15,42.7,44.0,37.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1018.1,1016.0,1.3,225.0,4.3,47.300000000000004,29.714285714285715,37.5,40.68571428571429,22.17142857142857,0.0,0.0,0.0,9.185714285714285,19.014285714285712,33767.41857142857,3.957142857142857,14.277142857142858,0.0,0.06942857142857142,1
23,Blue Grass Army Depot,ky,37.702625,-84.219,act,usa,no,America/New_York,2026-02-10T12:15,63.6,68.0,57.7,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1014.5,981.6,16.5,213.0,30.4,53.51428571428571,33.214285714285715,41.642857142857146,48.77142857142858,27.071428571428573,0.07228571428571429,0.07228571428571429,0.0,9.942857142857141,17.857142857142858,25648.03,3.5214285714285714,11.045714285714284,2.4285714285714284,0.05957142857142857,1
24,NG Bog Brook Training Site,me,44.3983125,-70.9348125,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,29.7,59.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.8,988.4,3.0,222.0,6.9,31.871428571428574,11.385714285714286,21.32857142857143,24.485714285714288,2.385714285714286,0.02642857142857143,0.009571428571428573,0.11814285714285715,8.142857142857142,18.457142857142856,28533.96857142857,3.3714285714285714,11.34142857142857,1.2857142857142858,0.03457142857142857,1
25,NG Bremerton,wa,47.55425,-122.6815,act,armyNationalGuard,no,America/Los_Angeles,2026-02-10T09:15,41.0,88.0,37.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.3,1005.6,1.4,342.0,3.4,47.6,34.6,40.457142857142856,42.971428571428575,29.242857142857144,0.04328571428571428,0.04157142857142857,0.0,6.8,16.02857142857143,24703.399999999998,2.185714285714286,7.4157142857142855,2.142857142857143,0.03585714285714286,1
26,Brown 4b Stagefield AL,al,31.3865,-85.97200000000001,act,usa,no,America/Chicago,2026-02-10T11:15,65.7,72.0,63.5,1.0,0.0,0.0,0.0,0.0,2.0,71.0,1021.8,1007.2,10.0,228.0,14.5,68.15714285714286,52.07142857142857,59.51428571428572,65.6,47.957142857142856,0.05714285714285715,0.04142857142857143,0.0,11.042857142857143,22.24285714285714,25851.595714285715,4.464285714285714,11.921428571428573,2.142857142857143,0.08914285714285715,0
27,Cairns Basefield AL,al,31.27388888888889,-85.72011111111111,act,usa,no,America/Chicago,2026-02-10T11:15,66.2,77.0,65.9,1.0,0.0,0.0,0.0,0.0,3.0,89.0,1021.9,1010.5,7.6,220.0,12.5,69.24285714285715,52.300000000000004,59.98571428571428,66.07142857142857,48.128571428571426,0.09157142857142857,0.07857142857142858,0.0,11.728571428571428,22.842857142857145,30292.044285714284,4.564285714285714,12.81,1.8571428571428572,0.09657142857142857,0
29,NG Camp Ashland,ne,41.07925,-96.33775,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,41.9,64.0,30.7,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1020.8,981.4,17.0,351.0,24.8,57.885714285714286,37.05714285714286,46.17142857142857,50.457142857142856,30.657142857142855,0.0,0.0,0.0,11.37142857142857,22.271428571428572,32952.11142857143,3.7714285714285714,13.265714285714285,0.0,0.09257142857142857,1
30,NG Camp Atterbury,in,39.32133333333333,-86.04233333333333,act,armyNationalGuard,no,America/Indiana/Indianapolis,2026-02-10T12:15,56.0,81.0,51.7,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1010.8,986.0,11.4,247.0,25.1,49.68571428571429,30.857142857142858,38.58571428571429,43.98571428571428,24.24285714285714,0.0,0.0,0.0,7.814285714285715,17.228571428571428,32818.80142857142,3.685714285714286,12.765714285714285,0.0,0.059571428571428574,1
32,Camp Dodge,ia,41.8533103448276,-93.81485057471266,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,37.5,83.0,26.8,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.1,982.2,16.5,342.0,26.2,53.31428571428571,34.3,42.728571428571435,45.42857142857143,27.47142857142857,0.0,0.0,0.0,11.799999999999999,19.52857142857143,29993.152857142857,3.557142857142857,11.974285714285715,0.0,0.07828571428571429,1
37,NG Camp Joseph T Robinson,ar,34.86661538461538,-92.30107692307692,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,65.9,78.0,62.5,1.0,0.0,0.0,0.0,0.0,2.0,78.0,1014.8,999.0,15.0,226.0,31.3,61.214285714285715,47.68571428571429,54.199999999999996,59.41428571428571,42.771428571428565,0.6215714285714286,0.5961428571428572,0.0,10.642857142857142,25.614285714285717,19532.148571428574,3.242857142857143,9.12142857142857,7.142857142857143,0.0642857142857143,0
39,Camp MacKall,nc,35.04046666666667,-79.47579999999999,act,usa,no,America/New_York,2026-02-10T12:15,58.8,54.0,56.7,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1018.7,1007.2,4.5,250.0,11.6,56.98571428571428,37.0,47.1,51.91428571428571,30.614285714285717,0.08085714285714285,0.08085714285714285,0.0,8.9,18.185714285714287,22386.690000000002,3.307142857142857,10.625714285714285,3.857142857142857,0.07314285714285715,1
43,NG State Military Reservation Camp Pendleton,va,36.8175,-75.981,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,49.0,43.0,42.3,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1019.4,1018.9,7.5,157.0,11.2,44.34285714285714,33.58571428571428,39.0,38.51428571428572,24.485714285714288,0.02242857142857143,0.02242857142857143,0.0,13.3,21.12857142857143,32273.692857142858,4.257142857142857,13.528571428571428,1.7142857142857142,0.06257142857142858,1
44,NG Camp Perry Joint Training Center,oh,41.5444,-83.0222,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,52.2,43.0,40.8,1.0,0.0,0.0,0.0,0.0,1.0,46.0,1006.9,986.0,17.3,231.0,24.2,38.857142857142854,25.52857142857143,31.457142857142856,31.642857142857142,17.54285714285714,0.0,0.0,0.0,10.614285714285714,19.37142857142857,29176.46,3.8428571428571425,11.98857142857143,0.0,0.049571428571428565,1
47,NG Camp Ripley,mn,46.221969696969694,-94.45731818181818,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,28.3,61.0,15.9,1.0,0.0,0.0,0.0,0.0,2.0,50.0,1019.4,963.4,16.0,314.0,30.0,36.32857142857143,24.285714285714285,29.685714285714287,29.514285714285712,16.3,0.0,0.0,0.0,9.885714285714286,24.17142857142857,30059.088571428572,3.0,9.857142857142858,0.0,0.033857142857142856,1
48,NG Camp Sherman Joint Training Center,oh,39.35549999999999,-82.9555,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,42.9,67.0,36.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.3,979.8,8.8,156.0,13.2,45.971428571428575,28.414285714285715,35.628571428571426,40.17142857142857,21.442857142857143,0.0,0.0,0.0,9.1,16.842857142857145,29891.98,3.757142857142857,12.118571428571428,0.0,0.054714285714285715,1
49,NG Camp Smith Tng Site,ny,41.3146,-73.9472,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,28.2,57.0,20.1,1.0,0.0,0.0,0.0,0.0,3.0,93.0,1017.4,996.4,5.8,152.0,8.1,34.042857142857144,17.571428571428573,25.599999999999998,27.042857142857144,9.785714285714286,0.006285714285714285,0.003428571428571429,0.019714285714285715,8.842857142857143,21.75714285714286,31108.010000000002,3.814285714285714,13.134285714285713,0.42857142857142855,0.04157142857142857,1
52,NG Camp Williams Tomah MTA,wi,43.92824999999999,-90.2695,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,38.0,80.0,27.2,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1014.1,979.7,16.7,309.0,28.0,43.785714285714285,29.2,35.44285714285714,35.57142857142857,21.928571428571427,0.0,0.0,0.0,10.914285714285715,22.642857142857142,29639.31142857143,3.0714285714285716,10.844285714285714,0.0,0.049999999999999996,1
54,Carlisle Barracks,pa,40.207125000000005,-77.1685,act,usa,no,America/New_York,2026-02-10T12:15,34.5,48.0,27.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.0,998.5,4.1,131.0,9.8,39.614285714285714,24.2,31.085714285714285,30.985714285714288,16.057142857142857,0.0005714285714285715,0.0005714285714285715,0.0,11.471428571428572,20.428571428571427,29761.691428571427,3.4071428571428575,12.244285714285713,0.14285714285714285,0.051,1
55,NG Carville Gillis Long Center,la,30.19875,-91.1275,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,70.9,68.0,72.1,1.0,0.0,0.0,0.0,0.0,1.0,43.0,1021.2,1020.5,8.2,197.0,12.1,76.05714285714285,58.18571428571429,65.87142857142858,75.68571428571428,57.0,0.1455714285714286,0.09614285714285715,0.0,13.185714285714285,25.414285714285715,30594.652857142857,5.25,13.964285714285714,3.857142857142857,0.1112857142857143,0
56,Military Ocean Terminal Concord,ca,38.050792207792206,-122.01429870129871,act,usa,no,America/Los_Angeles,2026-02-10T09:15,46.8,93.0,43.1,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1009.0,1008.9,5.4,71.0,6.9,59.9,49.028571428571425,53.385714285714286,55.9,44.84285714285714,0.16814285714285715,0.1562857142857143,0.0,11.557142857142859,19.428571428571427,22564.477142857144,3.292857142857143,9.431428571428572,6.714285714285714,0.062142857142857146,0
58,NG CTC Camp Dawson-Kingwood,wv,39.41423076923078,-79.67238461538462,act,armyNationalGuard,no,America/New_York,2026-02-10T12:15,47.8,67.0,41.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.6,944.5,9.1,169.0,18.8,42.34285714285714,22.82857142857143,31.157142857142855,37.285714285714285,15.114285714285714,0.05257142857142857,0.03485714285714286,0.124,7.957142857142856,15.3,29605.535714285714,3.4499999999999997,11.497142857142858,4.0,0.047,1
59,NG CTC Fort Custer Trng Center,mi,42.30839999999999,-85.3112,act,armyNationalGuard,no,America/Detroit,2026-02-10T12:15,38.3,84.0,30.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1007.7,972.5,10.3,274.0,24.8,35.65714285714286,21.714285714285715,28.714285714285715,28.871428571428574,13.700000000000001,0.0,0.0,0.0,8.742857142857144,19.75714285714286,27680.49857142857,3.4285714285714284,10.722857142857142,0.0,0.03557142857142857,1
60,Camp Frank D Merrill,ga,34.629000000000005,-84.10225,act,usa,no,America/New_York,2026-02-10T12:15,62.0,65.0,59.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.2,952.3,8.9,248.0,21.0,55.07142857142857,40.128571428571426,47.4,51.75714285714286,34.77142857142857,0.17385714285714288,0.17385714285714288,0.0,7.785714285714286,18.542857142857144,23354.702857142856,3.2785714285714285,10.508571428571429,4.714285714285714,0.06285714285714286,0
62,Defense Distrib Depot Susq,pa,40.2105,-76.83824999999999,act,usa,no,America/New_York,2026-02-10T12:15,34.1,42.0,25.3,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1016.6,1002.4,6.8,122.0,11.6,39.0,24.657142857142855,31.085714285714285,31.114285714285717,16.271428571428572,0.0005714285714285715,0.0005714285714285715,0.0,9.614285714285714,18.985714285714288,28906.364285714284,3.4,11.612857142857143,0.14285714285714285,0.049999999999999996,1
63,Defense Supply Center Columbus,oh,39.98,-82.90450000000001,act,usa,no,America/New_York,2026-02-10T12:15,42.6,69.0,35.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.4,981.0,9.3,188.0,19.0,43.74285714285714,27.842857142857145,34.72857142857143,37.457142857142856,20.400000000000002,0.0,0.0,0.0,8.671428571428573,17.1,29890.018571428573,3.7285714285714286,12.18142857142857,0.0,0.05242857142857143,1
64,Tooele Army Depot ,ut,40.49689285714286,-112.38178571428573,act,usa,no,America/Denver,2026-02-10T10:15,38.5,53.0,30.7,1.0,0.0,0.0,0.0,0.0,3.0,98.0,1019.0,852.0,6.6,213.0,9.6,49.642857142857146,38.385714285714286,43.34285714285715,39.98571428571428,30.099999999999998,0.04071428571428572,0.012142857142857141,0.059,18.114285714285714,29.0,27234.09571428571,3.7714285714285714,12.040000000000001,2.5714285714285716,0.09657142857142856,1
65,Destin Moreno Point,fl,30.41125,-86.49925000000002,act,usa,no,America/Chicago,2026-02-10T11:15,67.1,87.0,70.5,1.0,0.0,0.0,0.0,0.0,2.0,61.0,1022.6,1022.6,3.4,188.0,10.3,69.18571428571428,55.385714285714286,61.714285714285715,68.57142857142857,52.98571428571428,0.0982857142857143,0.053428571428571436,0.0,12.014285714285714,21.785714285714285,28070.215714285714,4.8,13.04142857142857,3.4285714285714284,0.09171428571428572,0
66,Detroit Arsenal,mi,42.497,-83.042,act,usa,no,America/Detroit,2026-02-10T12:15,41.1,59.0,33.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1006.5,983.0,8.5,256.0,18.6,35.07142857142857,22.571428571428573,28.642857142857142,28.557142857142853,14.9,0.0,0.0,0.0,9.042857142857143,20.771428571428572,26737.23285714286,3.5142857142857147,10.332857142857142,0.0,0.039,1
67,Dillingham Mil Res,hi,21.5788,-158.20104999999998,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,74.7,79.0,72.4,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1021.1,1021.1,21.8,79.0,32.7,76.95714285714287,74.14285714285714,75.38571428571429,75.38571428571429,72.62857142857142,0.005714285714285714,0.0,0.0,20.942857142857143,31.728571428571428,28390.802857142855,5.057142857142857,15.531428571428572,1.4285714285714286,0.16485714285714284,0
68,West Desert Test Center,ut,40.17961111111111,-113.16216666666666,act,usa,no,America/Denver,2026-02-10T10:15,37.5,62.0,31.6,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1019.3,868.7,2.9,293.0,3.4,53.68571428571429,37.48571428571428,45.142857142857146,43.542857142857144,30.614285714285717,0.019142857142857145,0.012428571428571428,0.0,15.828571428571427,23.87142857142857,27739.384285714284,3.6999999999999997,12.038571428571428,0.7142857142857143,0.10414285714285713,1
69,NG Duluth NG Armory,mn,46.8335,-92.159,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,25.4,73.0,12.1,1.0,0.0,0.0,0.0,0.0,2.0,74.0,1015.3,962.3,18.4,307.0,29.8,30.642857142857142,19.685714285714287,25.114285714285717,23.900000000000002,11.728571428571428,0.0,0.0,0.0,10.057142857142859,23.228571428571428,30541.73857142857,2.757142857142857,9.022857142857143,0.0,0.02742857142857143,1
70,NG Edgemeade TS Mtn Home,id,43.144,-115.654,act,armyNationalGuard,no,America/Boise,2026-02-10T10:15,38.1,53.0,25.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1021.7,902.6,16.8,139.0,30.9,52.05714285714286,36.91428571428571,44.142857142857146,43.300000000000004,29.485714285714288,0.0064285714285714285,0.0064285714285714285,0.0,15.242857142857144,19.97142857142857,29351.402857142857,3.1714285714285713,10.59142857142857,0.42857142857142855,0.08542857142857142,1
71,NG Esler Field,la,31.4,-92.299,act,armyNationalGuard,no,America/Chicago,2026-02-10T11:15,71.1,70.0,70.7,1.0,0.0,0.0,0.0,0.0,2.0,61.0,1020.0,1016.3,9.9,211.0,17.9,73.95714285714287,55.94285714285714,64.14285714285714,74.10000000000001,53.771428571428565,0.0972857142857143,0.03214285714285715,0.0,10.314285714285713,23.728571428571428,27691.834285714285,4.835714285714286,12.302857142857144,2.7142857142857144,0.09599999999999999,0
73,NG Floyd Edsall Training Center,nv,36.2872,-115.043,act,armyNationalGuard,no,America/Los_Angeles,2026-02-10T09:15,59.7,31.0,53.9,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1013.2,940.7,3.6,47.0,11.6,67.04285714285714,51.32857142857143,59.371428571428574,58.6,44.371428571428574,0.013428571428571429,0.011857142857142858,0.0,16.47142857142857,23.314285714285713,24796.562857142857,4.5,13.27,0.8571428571428571,0.15057142857142858,0
74,Fort Walker,va,38.11788461538461,-77.26961538461538,act,usa,no,America/New_York,2026-02-10T12:15,50.9,24.0,45.2,1.0,0.0,0.0,0.0,0.0,1.0,28.0,1017.7,1008.7,2.4,202.0,5.8,49.457142857142856,29.928571428571427,38.92857142857143,42.957142857142856,22.642857142857142,0.0,0.0,0.0,9.485714285714286,21.842857142857145,34650.95142857143,3.957142857142857,14.444285714285714,0.0,0.07842857142857143,1
75,Fort Belvoir,va,38.71223404255319,-77.16248936170213,act,usa,no,America/New_York,2026-02-10T12:15,40.8,48.0,34.7,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1017.9,1015.7,2.5,185.0,5.1,45.65714285714286,30.32857142857143,36.971428571428575,39.34285714285714,22.75714285714286,0.0,0.0,0.0,8.799999999999999,17.95714285714286,33625.73142857143,3.9071428571428575,14.0,0.0,0.06471428571428571,1
76,Fort Benjamin Harrison,in,39.8610625,-86.01175,clsd,usa,no,America/Indiana/Indianapolis,2026-02-10T12:15,55.9,74.0,50.6,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1009.8,979.3,12.0,237.0,24.2,48.300000000000004,31.442857142857147,38.34285714285714,41.57142857142857,24.8,0.0,0.0,0.0,8.042857142857143,17.057142857142857,32801.26857142857,3.6785714285714284,12.598571428571429,0.0,0.06242857142857143,1
77,Fort Benning,ga,32.37426829268293,-84.87263414634147,act,usa,no,America/New_York,2026-02-10T12:15,61.6,78.0,60.4,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1022.1,1006.2,6.2,249.0,12.3,66.85714285714286,47.857142857142854,56.41428571428571,64.42857142857143,43.128571428571426,0.060428571428571436,0.05371428571428572,0.0,9.1,19.342857142857145,23201.394285714287,4.378571428571428,10.815714285714284,2.0,0.08142857142857142,0
78,Fort Bliss,tx,31.958466165413537,-106.3106015037594,act,usa,no,America/Denver,2026-02-10T10:15,61.2,57.0,56.9,1.0,0.0,0.0,0.0,0.0,3.0,81.0,1015.2,880.9,8.4,197.0,9.6,67.11428571428571,49.32857142857143,58.0,60.31428571428571,42.528571428571425,0.02142857142857143,0.013428571428571429,0.0,14.614285714285714,19.87142857142857,33108.64571428572,5.642857142857143,16.095714285714287,1.0,0.14414285714285713,0
79,Fort Buchanan,pr,18.4145,-66.1225,act,usar,no,America/Puerto_Rico,2026-02-10T13:15,72.8,71.0,74.8,1.0,0.0,0.0,0.0,0.0,3.0,90.0,1020.5,1019.4,5.9,18.0,15.0,79.97142857142856,67.64285714285714,72.87142857142858,85.34285714285714,72.11428571428571,0.1142857142857143,0.0,0.0,7.8,18.7,31716.37,7.2,13.838571428571429,7.142857142857143,0.10985714285714286,0
80,Fort Carson,co,38.63946666666666,-104.80713333333333,act,usa,no,America/Denver,2026-02-10T10:15,37.8,56.0,27.6,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1022.1,817.1,12.5,195.0,14.1,55.471428571428575,34.0,44.08571428571429,46.48571428571428,26.514285714285712,0.0,0.0,0.0,14.885714285714286,19.599999999999998,34819.67,4.5,14.915714285714285,0.0,0.1122857142857143,1
82,Fort De Russy,hi,21.28175,-157.83375,act,usa,no,Pacific/Honolulu,2026-02-10T07:15,74.9,79.0,75.3,1.0,0.0,0.0,0.0,0.0,3.0,99.0,1020.6,1020.4,15.3,67.0,31.8,79.52857142857144,73.98571428571428,76.02857142857144,79.75714285714285,74.97142857142856,0.0017142857142857144,0.0,0.0,15.742857142857144,32.81428571428571,26187.608571428573,4.55,14.544285714285715,0.42857142857142855,0.15342857142857144,0
83,Fort Detrick,md,39.44425,-77.422,act,usa,no,America/New_York,2026-02-10T12:15,34.4,55.0,27.6,1.0,0.0,0.0,0.0,0.0,1.0,48.0,1016.4,1001.6,5.4,175.0,8.7,41.84285714285714,27.157142857142855,33.357142857142854,35.15714285714286,18.928571428571427,0.0,0.0,0.0,10.671428571428573,20.414285714285715,32978.24571428572,3.914285714285714,13.574285714285713,0.0,0.05714285714285715,1
